}
[Jan/20/2020 | 15:39:38.871] [LOG]    |2337476 starting download. . .
[Jan/20/2020 | 15:39:44.654] [LOG]    			 94333/2337540 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:39:45.009] [LOG]    ERROR!! Rolling back...
[Jan/20/2020 | 15:39:45.011] [LOG]    94326|2337540|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:39:46.512] [LOG]    94333|2337540|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:39:47.172] [LOG]    94326|2337540|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:40:50.551] [LOG]    |2337484 archive downloaded
[Jan/20/2020 | 15:40:50.551] [LOG]    |2337484 Extracting . . .
[Jan/20/2020 | 15:40:58.639] [LOG]    |2337503 starting download. . .
[Jan/20/2020 | 15:41:01.146] [LOG]    			 94298/2337484 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:41:02.903] [LOG]    94296|2337484|2019-10-31 imported to Map table.
[Jan/20/2020 | 15:41:04.486] [LOG]    94298|2337484|2019-10-31 imported to Map table.
[Jan/20/2020 | 15:41:06.109] [LOG]    |2337476 archive downloaded
[Jan/20/2020 | 15:41:06.109] [LOG]    |2337476 Extracting . . .
[Jan/20/2020 | 15:41:10.107] [LOG]    |2337504 starting download. . .
[Jan/20/2020 | 15:41:12.780] [LOG]    94314|2337476|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:43:13.176] [LOG]    |2337504 archive downloaded
[Jan/20/2020 | 15:43:13.176] [LOG]    |2337504 Extracting . . .
[Jan/20/2020 | 15:43:19.294] [LOG]    2337487 already downloaded or downloading (/home/jcm/matches/2337487/archive.rar), skipping. . .
[Jan/20/2020 | 15:43:19.321] [LOG]    94312|2337487|Fri, 01 Nov 2019 03:25:00 GMT
[Jan/20/2020 | 15:43:19.322] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337487/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337487/archive.rar'
}
[Jan/20/2020 | 15:43:20.290] [LOG]    2337484 already downloaded or downloading (/home/jcm/matches/2337484/archive.rar), skipping. . .
[Jan/20/2020 | 15:43:20.291] [LOG]    94298|2337484|Fri, 01 Nov 2019 02:35:00 GMT
[Jan/20/2020 | 15:43:20.291] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337484/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337484/archive.rar'
}
[Jan/20/2020 | 15:43:21.293] [LOG]    2337485 already downloaded or downloading (/home/jcm/matches/2337485/archive.rar), skipping. . .
[Jan/20/2020 | 15:43:21.296] [LOG]    94309|2337485|Fri, 01 Nov 2019 04:00:00 GMT
[Jan/20/2020 | 15:43:21.296] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337485/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337485/archive.rar'
}
[Jan/20/2020 | 15:43:22.361] [LOG]    2337415 already downloaded or downloading (/home/jcm/matches/2337415/archive.rar), skipping. . .
[Jan/20/2020 | 15:43:22.361] [LOG]    94316|2337415|Fri, 01 Nov 2019 04:00:00 GMT
[Jan/20/2020 | 15:43:22.362] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337415/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337415/archive.rar'
}
[Jan/20/2020 | 15:43:22.374] [LOG]    94386|2337504|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:43:22.500] [LOG]    			 94393/2337504 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:43:23.362] [LOG]    2337540 already downloaded or downloading (/home/jcm/matches/2337540/archive.rar), skipping. . .
[Jan/20/2020 | 15:43:23.362] [LOG]    94333|2337540|Fri, 01 Nov 2019 06:50:00 GMT
[Jan/20/2020 | 15:43:23.362] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337540/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337540/archive.rar'
}
[Jan/20/2020 | 15:43:24.419] [LOG]    |2337478 starting download. . .
[Jan/20/2020 | 15:43:24.447] [LOG]    94393|2337504|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:43:57.552] [LOG]    |2337503 archive downloaded
[Jan/20/2020 | 15:43:57.553] [LOG]    |2337503 Extracting . . .
[Jan/20/2020 | 15:44:06.475] [LOG]    |2337475 starting download. . .
[Jan/20/2020 | 15:44:09.078] [LOG]    			 94397/2337503 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:44:10.794] [LOG]    94390|2337503|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:44:13.201] [LOG]    94397|2337503|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:44:13.401] [LOG]    |2337478 archive downloaded
[Jan/20/2020 | 15:44:13.402] [LOG]    |2337478 Extracting . . .
[Jan/20/2020 | 15:44:15.860] [LOG]    2337493 already downloaded or downloading (/home/jcm/matches/2337493/archive.rar), skipping. . .
[Jan/20/2020 | 15:44:15.886] [LOG]    94322|2337493|Fri, 01 Nov 2019 07:10:00 GMT
[Jan/20/2020 | 15:44:15.886] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337493/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337493/archive.rar'
}
[Jan/20/2020 | 15:44:16.874] [LOG]    2337492 already downloaded or downloading (/home/jcm/matches/2337492/archive.rar), skipping. . .
[Jan/20/2020 | 15:44:16.875] [LOG]    94330|2337492|Fri, 01 Nov 2019 07:00:00 GMT
[Jan/20/2020 | 15:44:16.875] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337492/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337492/archive.rar'
}
[Jan/20/2020 | 15:44:17.873] [LOG]    94318|2337478|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:44:17.875] [LOG]    |2337477 starting download. . .
[Jan/20/2020 | 15:45:14.582] [LOG]    |2337475 archive downloaded
[Jan/20/2020 | 15:45:14.584] [LOG]    |2337475 Extracting . . .
[Jan/20/2020 | 15:45:18.059] [LOG]    2337494 already downloaded or downloading (/home/jcm/matches/2337494/archive.rar), skipping. . .
[Jan/20/2020 | 15:45:18.080] [LOG]    94331|2337494|Fri, 01 Nov 2019 07:10:00 GMT
[Jan/20/2020 | 15:45:18.080] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337494/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337494/archive.rar'
}
[Jan/20/2020 | 15:45:18.639] [LOG]    |2337477 archive downloaded
[Jan/20/2020 | 15:45:18.639] [LOG]    |2337477 Extracting . . .
[Jan/20/2020 | 15:45:21.601] [LOG]    2337486 already downloaded or downloading (/home/jcm/matches/2337486/archive.rar), skipping. . .
[Jan/20/2020 | 15:45:21.601] [LOG]    2337414 already downloaded or downloading (/home/jcm/matches/2337414/archive.rar), skipping. . .
[Jan/20/2020 | 15:45:21.616] [LOG]    94311|2337486|Fri, 01 Nov 2019 03:20:00 GMT
[Jan/20/2020 | 15:45:21.616] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337486/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337486/archive.rar'
}
[Jan/20/2020 | 15:45:21.616] [LOG]    94317|2337414|Fri, 01 Nov 2019 04:10:00 GMT
[Jan/20/2020 | 15:45:21.617] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337414/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337414/archive.rar'
}
[Jan/20/2020 | 15:45:22.709] [LOG]    2337489 already downloaded or downloading (/home/jcm/matches/2337489/archive.rar), skipping. . .
[Jan/20/2020 | 15:45:22.710] [LOG]    |2337495 starting download. . .
[Jan/20/2020 | 15:45:22.711] [LOG]    94310|2337489|Fri, 01 Nov 2019 03:40:00 GMT
[Jan/20/2020 | 15:45:22.711] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337489/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337489/archive.rar'
}
[Jan/20/2020 | 15:45:22.977] [LOG]    94315|2337475|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:45:23.653] [LOG]    2337495 already downloaded or downloading (/home/jcm/matches/2337495/archive.rar), skipping. . .
[Jan/20/2020 | 15:45:23.653] [LOG]    94327|2337495|Fri, 01 Nov 2019 07:50:00 GMT
[Jan/20/2020 | 15:45:23.653] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337495/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337495/archive.rar'
}
[Jan/20/2020 | 15:45:24.770] [LOG]    2337491 already downloaded or downloading (/home/jcm/matches/2337491/archive.rar), skipping. . .
[Jan/20/2020 | 15:45:24.772] [LOG]    94335|2337491|Fri, 01 Nov 2019 07:20:00 GMT
[Jan/20/2020 | 15:45:24.772] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337491/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337491/archive.rar'
}
[Jan/20/2020 | 15:45:25.095] [LOG]    94320|2337477|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:45:25.726] [LOG]    |2337542 starting download. . .
[Jan/20/2020 | 15:46:45.671] [LOG]    |2337542 archive downloaded
[Jan/20/2020 | 15:46:45.672] [LOG]    |2337542 Extracting . . .
[Jan/20/2020 | 15:46:49.618] [LOG]    |2337496 starting download. . .
[Jan/20/2020 | 15:46:50.698] [LOG]    			 94341/2337542 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:46:51.581] [LOG]    94337|2337542|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:46:52.325] [LOG]    94341|2337542|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:47:44.407] [LOG]    |2337495 archive downloaded
[Jan/20/2020 | 15:47:44.407] [LOG]    |2337495 Extracting . . .
[Jan/20/2020 | 15:47:51.410] [LOG]    |2337500 starting download. . .
[Jan/20/2020 | 15:47:52.520] [LOG]    94336|2337495 1 Orphan(s) found
[Jan/20/2020 | 15:47:54.753] [LOG]    94336|2337495|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:47:56.602] [LOG]    94327|2337495|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:50:05.489] [LOG]    |2337496 archive downloaded
[Jan/20/2020 | 15:50:05.489] [LOG]    |2337496 Extracting . . .
[Jan/20/2020 | 15:50:15.244] [LOG]    |2337479 starting download. . .
[Jan/20/2020 | 15:50:16.075] [LOG]    |2337500 archive downloaded
[Jan/20/2020 | 15:50:16.075] [LOG]    |2337500 Extracting . . .
[Jan/20/2020 | 15:50:16.355] [LOG]    2337539 already downloaded or downloading (/home/jcm/matches/2337539/archive.rar), skipping. . .
[Jan/20/2020 | 15:50:16.361] [LOG]    94339|2337539|Fri, 01 Nov 2019 08:00:00 GMT
[Jan/20/2020 | 15:50:16.361] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337539/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337539/archive.rar'
}
[Jan/20/2020 | 15:50:23.166] [LOG]    |2337498 starting download. . .
[Jan/20/2020 | 15:50:23.615] [LOG]    			 94353/2337496 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:50:26.249] [LOG]    94347|2337496|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:50:26.431] [LOG]    			 94351/2337500 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:50:28.297] [LOG]    94343|2337500|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:50:29.241] [LOG]    94351|2337500|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:50:31.176] [LOG]    94353|2337496|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:50:53.006] [LOG]    |2337479 archive downloaded
[Jan/20/2020 | 15:50:53.006] [LOG]    |2337479 Extracting . . .
[Jan/20/2020 | 15:50:54.916] [LOG]    |2337499 starting download. . .
[Jan/20/2020 | 15:50:56.929] [LOG]    94329|2337479|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:53:22.773] [LOG]    |2337499 archive downloaded
[Jan/20/2020 | 15:53:22.773] [LOG]    |2337499 Extracting . . .
[Jan/20/2020 | 15:53:30.186] [LOG]    |2337501 starting download. . .
[Jan/20/2020 | 15:53:32.550] [LOG]    			 94352/2337499 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:53:33.386] [LOG]    94340|2337499|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:53:35.093] [LOG]    94352|2337499|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:53:46.802] [LOG]    |2337498 archive downloaded
[Jan/20/2020 | 15:53:46.803] [LOG]    |2337498 Extracting . . .
[Jan/20/2020 | 15:53:46.815] [LOG]    2337542 already downloaded or downloading (/home/jcm/matches/2337542/archive.rar), skipping. . .
[Jan/20/2020 | 15:53:46.831] [LOG]    94341|2337542|Fri, 01 Nov 2019 09:25:00 GMT
[Jan/20/2020 | 15:53:46.831] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337542/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337542/archive.rar'
}
[Jan/20/2020 | 15:53:56.823] [LOG]    |2337482 starting download. . .
[Jan/20/2020 | 15:54:00.384] [LOG]    			 94356/2337498 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:54:01.834] [LOG]    94350|2337498|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:54:04.016] [LOG]    94356|2337498|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:55:16.002] [LOG]    |2337482 archive downloaded
[Jan/20/2020 | 15:55:16.002] [LOG]    |2337482 Extracting . . .
[Jan/20/2020 | 15:55:19.982] [LOG]    |2337481 starting download. . .
[Jan/20/2020 | 15:55:22.677] [LOG]    unknown entity index for key: player on player_disconnect
[Jan/20/2020 | 15:55:22.678] [LOG]    unknown entity index for key: player on player_team
[Jan/20/2020 | 15:55:22.736] [LOG]    94345|2337482|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:56:26.929] [LOG]    |2337481 archive downloaded
[Jan/20/2020 | 15:56:26.929] [LOG]    |2337481 Extracting . . .
[Jan/20/2020 | 15:56:30.243] [LOG]    2337500 already downloaded or downloading (/home/jcm/matches/2337500/archive.rar), skipping. . .
[Jan/20/2020 | 15:56:30.257] [LOG]    94351|2337500|Fri, 01 Nov 2019 10:00:00 GMT
[Jan/20/2020 | 15:56:30.258] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337500/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337500/archive.rar'
}
[Jan/20/2020 | 15:56:31.242] [LOG]    |2337497 starting download. . .
[Jan/20/2020 | 15:56:32.813] [LOG]    94342|2337481|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:56:48.147] [LOG]    |2337501 archive downloaded
[Jan/20/2020 | 15:56:48.147] [LOG]    |2337501 Extracting . . .
[Jan/20/2020 | 15:56:57.949] [LOG]    |2337541 starting download. . .
[Jan/20/2020 | 15:57:02.095] [LOG]    			 94358/2337501 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:57:02.365] [LOG]    94346|2337501|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:57:04.890] [LOG]    94358|2337501|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:58:49.916] [LOG]    |2337541 archive downloaded
[Jan/20/2020 | 15:58:49.917] [LOG]    |2337541 Extracting . . .
[Jan/20/2020 | 15:58:49.988] [LOG]    2337499 already downloaded or downloading (/home/jcm/matches/2337499/archive.rar), skipping. . .
[Jan/20/2020 | 15:58:49.989] [LOG]    94352|2337499|Fri, 01 Nov 2019 10:10:00 GMT
[Jan/20/2020 | 15:58:49.989] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337499/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337499/archive.rar'
}
[Jan/20/2020 | 15:58:55.459] [LOG]    2337501 already downloaded or downloading (/home/jcm/matches/2337501/archive.rar), skipping. . .
[Jan/20/2020 | 15:58:55.499] [LOG]    94358|2337501|Fri, 01 Nov 2019 10:10:00 GMT
[Jan/20/2020 | 15:58:55.499] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337501/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337501/archive.rar'
}
[Jan/20/2020 | 15:58:56.470] [LOG]    2337498 already downloaded or downloading (/home/jcm/matches/2337498/archive.rar), skipping. . .
[Jan/20/2020 | 15:58:56.471] [LOG]    94356|2337498|Fri, 01 Nov 2019 10:10:00 GMT
[Jan/20/2020 | 15:58:56.471] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337498/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337498/archive.rar'
}
[Jan/20/2020 | 15:58:57.286] [LOG]    			 94355/2337541 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 15:58:57.655] [LOG]    2337541 already downloaded or downloading (/home/jcm/matches/2337541/archive.rar), skipping. . .
[Jan/20/2020 | 15:58:57.656] [LOG]    94355|2337541|Fri, 01 Nov 2019 10:20:00 GMT
[Jan/20/2020 | 15:58:57.656] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337541/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337541/archive.rar'
}
[Jan/20/2020 | 15:58:58.393] [LOG]    94349|2337541|2019-11-01 imported to Map table.
[Jan/20/2020 | 15:58:58.676] [LOG]    2337496 already downloaded or downloading (/home/jcm/matches/2337496/archive.rar), skipping. . .
[Jan/20/2020 | 15:58:58.676] [LOG]    94353|2337496|Fri, 01 Nov 2019 10:05:00 GMT
[Jan/20/2020 | 15:58:58.676] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337496/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337496/archive.rar'
}
[Jan/20/2020 | 15:58:59.951] [LOG]    |2337480 starting download. . .
[Jan/20/2020 | 15:59:00.081] [LOG]    94355|2337541|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:00:03.063] [LOG]    |2337497 archive downloaded
[Jan/20/2020 | 16:00:03.064] [LOG]    |2337497 Extracting . . .
[Jan/20/2020 | 16:00:03.119] [LOG]    |2337261 starting download. . .
[Jan/20/2020 | 16:00:18.996] [LOG]    94344|2337497|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:00:19.155] [LOG]    			 94357/2337497 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:00:21.906] [LOG]    94357|2337497|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:00:21.921] [LOG]    |2337480 archive downloaded
[Jan/20/2020 | 16:00:21.921] [LOG]    |2337480 Extracting . . .
[Jan/20/2020 | 16:00:26.126] [LOG]    |2337257 starting download. . .
[Jan/20/2020 | 16:00:28.956] [LOG]    94332|2337480|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:01:58.776] [LOG]    |2337261 archive downloaded
[Jan/20/2020 | 16:01:58.776] [LOG]    |2337261 Extracting . . .
[Jan/20/2020 | 16:02:03.980] [LOG]    |2337258 starting download. . .
[Jan/20/2020 | 16:02:04.077] [LOG]    |2337257 archive downloaded
[Jan/20/2020 | 16:02:04.078] [LOG]    |2337257 Extracting . . .
[Jan/20/2020 | 16:02:08.754] [LOG]    |2337259 starting download. . .
[Jan/20/2020 | 16:02:11.704] [LOG]    94379|2337261|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:02:13.725] [LOG]    94370|2337257|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:03:32.480] [LOG]    |2337258 archive downloaded
[Jan/20/2020 | 16:03:32.481] [LOG]    |2337258 Extracting . . .
[Jan/20/2020 | 16:03:36.733] [LOG]    2337497 already downloaded or downloading (/home/jcm/matches/2337497/archive.rar), skipping. . .
[Jan/20/2020 | 16:03:36.795] [LOG]    94357|2337497|Fri, 01 Nov 2019 10:10:00 GMT
[Jan/20/2020 | 16:03:36.795] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337497/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337497/archive.rar'
}
[Jan/20/2020 | 16:03:37.738] [LOG]    2337548 already downloaded or downloading (/home/jcm/matches/2337548/archive.rar), skipping. . .
[Jan/20/2020 | 16:03:37.738] [LOG]    94426|2337548|Sat, 02 Nov 2019 11:20:00 GMT
[Jan/20/2020 | 16:03:37.738] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337548/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337548/archive.rar'
}
[Jan/20/2020 | 16:03:38.804] [LOG]    |2337543 starting download. . .
[Jan/20/2020 | 16:03:39.741] [LOG]    94369|2337258|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:04:07.000] [LOG]    |2337259 archive downloaded
[Jan/20/2020 | 16:04:07.001] [LOG]    |2337259 Extracting . . .
[Jan/20/2020 | 16:04:12.982] [LOG]    2337546 already downloaded or downloading (/home/jcm/matches/2337546/archive.rar), skipping. . .
[Jan/20/2020 | 16:04:13.044] [LOG]    94417|2337546|Sat, 02 Nov 2019 09:10:00 GMT
[Jan/20/2020 | 16:04:13.045] [LOG]    [Error: EEXIST: file already exists, open '/home/jcm/matches/2337546/archive.rar'] {
  errno: -17,
  code: 'EEXIST',
  syscall: 'open',
  path: '/home/jcm/matches/2337546/archive.rar'
}
[Jan/20/2020 | 16:04:13.986] [LOG]    |2337506 starting download. . .
[Jan/20/2020 | 16:04:16.564] [LOG]    94375|2337259|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:06:44.500] [LOG]    |2337543 archive downloaded
[Jan/20/2020 | 16:06:44.500] [LOG]    |2337543 Extracting . . .
[Jan/20/2020 | 16:06:54.220] [LOG]    |2337544 starting download. . .
[Jan/20/2020 | 16:06:56.098] [LOG]    94416|2337543 1 Orphan(s) found
[Jan/20/2020 | 16:06:56.345] [LOG]    |2337506 archive downloaded
[Jan/20/2020 | 16:06:56.346] [LOG]    |2337506 Extracting . . .
[Jan/20/2020 | 16:07:04.476] [LOG]    |2337508 starting download. . .
[Jan/20/2020 | 16:07:08.064] [LOG]    94416|2337543|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:07:08.273] [LOG]    			 94396/2337506 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:07:10.158] [LOG]    94392|2337506|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:07:12.235] [LOG]    94396|2337506|2019-11-01 imported to Map table.
[Jan/20/2020 | 16:07:14.380] [LOG]    94409|2337543|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:09:52.036] [LOG]    |2337508 archive downloaded
[Jan/20/2020 | 16:09:52.036] [LOG]    |2337508 Extracting . . .
[Jan/20/2020 | 16:10:00.407] [LOG]    |2337509 starting download. . .
[Jan/20/2020 | 16:10:02.615] [LOG]    			 94408/2337508 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:10:04.130] [LOG]    94402|2337508|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:10:06.158] [LOG]    94408|2337508|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:10:15.489] [LOG]    |2337544 archive downloaded
[Jan/20/2020 | 16:10:15.490] [LOG]    |2337544 Extracting . . .
[Jan/20/2020 | 16:10:25.563] [LOG]    |2337511 starting download. . .
[Jan/20/2020 | 16:10:29.381] [LOG]    			 94401/2337544 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:10:29.887] [LOG]    ERROR!! Rolling back...
[Jan/20/2020 | 16:10:29.889] [LOG]    94399|2337544|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:10:31.069] [LOG]    ERROR!! Rolling back...
[Jan/20/2020 | 16:10:31.071] [LOG]    94401|2337544|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:12:19.240] [LOG]    |2337509 archive downloaded
[Jan/20/2020 | 16:12:19.241] [LOG]    |2337509 Extracting . . .
[Jan/20/2020 | 16:12:26.133] [LOG]    |2337510 starting download. . .
[Jan/20/2020 | 16:12:28.057] [LOG]    			 94414/2337509 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:12:29.410] [LOG]    94406|2337509|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:12:31.176] [LOG]    94414|2337509|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:12:55.510] [LOG]    |2337511 archive downloaded
[Jan/20/2020 | 16:12:55.511] [LOG]    |2337511 Extracting . . .
[Jan/20/2020 | 16:12:55.569] [LOG]    |2337512 starting download. . .
[Jan/20/2020 | 16:13:05.389] [LOG]    			 94410/2337511 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:13:07.049] [LOG]    94405|2337511|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:13:08.710] [LOG]    94410|2337511|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:14:44.950] [LOG]    |2337510 archive downloaded
[Jan/20/2020 | 16:14:44.951] [LOG]    |2337510 Extracting . . .
[Jan/20/2020 | 16:14:51.893] [LOG]    |2337513 starting download. . .
[Jan/20/2020 | 16:14:55.348] [LOG]    			 94415/2337510 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:14:55.359] [LOG]    94403|2337510|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:14:57.414] [LOG]    94415|2337510|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:16:56.311] [LOG]    |2337513 archive downloaded
[Jan/20/2020 | 16:16:56.311] [LOG]    |2337513 Extracting . . .
[Jan/20/2020 | 16:17:02.432] [LOG]    |2337507 starting download. . .
[Jan/20/2020 | 16:17:04.201] [LOG]    			 94404/2337513 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:17:05.564] [LOG]    94400|2337513|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:17:07.284] [LOG]    94404|2337513|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:17:22.378] [LOG]    |2337512 archive downloaded
[Jan/20/2020 | 16:17:22.378] [LOG]    |2337512 Extracting . . .
[Jan/20/2020 | 16:17:22.698] [LOG]    |2337502 starting download. . .
[Jan/20/2020 | 16:17:41.725] [LOG]    			 94418/2337512 Fetched matchMapStats. (No orphans found.)
[Jan/20/2020 | 16:17:44.149] [LOG]    94407|2337512|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:17:48.093] [LOG]    94418|2337512|2019-11-02 imported to Map table.
[Jan/20/2020 | 16:19:48.788] [LOG]    |2337507 archive downloaded
[Jan/20/2020 | 16:19:48.789] [LOG]    |2337507 Extracting . . .
